"time_utc","type","latitude","longitude","peak_current","ic_height"
"2023-01-08T20:16:07.639383001","1","-5.725001","-50.81201","7245.0","15214.0"
"2023-01-08T20:16:09.357551708","1","-5.746321","-50.866258","-7065.0","3006.0"
"2023-01-08T20:16:12.084106282","1","-5.906044","-50.566266","-6521.0","3886.0"
"2023-01-08T20:16:12.203751833","1","-5.895781","-50.548869","-5513.0","13135.0"
"2023-01-08T20:16:12.295474544","1","-5.903854","-50.552407","3874.0","19682.0"
"2023-01-08T20:16:12.375033387","0","-5.896209","-50.54904","-4671.0","0.0"
"2023-01-08T20:16:13.102589867","1","-5.842165","-50.617234","-6029.0","13394.0"
"2023-01-08T20:16:13.678987576","0","-5.816768","-50.750126","-19194.0","0.0"
"2023-01-08T20:16:13.704798783","0","-5.816911","-50.749853","-11534.0","0.0"
"2023-01-08T20:16:13.746653832","0","-5.732533","-50.756058","-10821.0","0.0"
"2023-01-08T20:16:14.592420884","0","-5.817102","-50.748948","-21410.0","0.0"
"2023-01-08T20:16:22.348020696","1","-5.788143","-50.520791","5917.0","15562.0"
"2023-01-08T20:16:22.355493699","1","-5.798283","-50.529848","8416.0","19336.0"
"2023-01-08T20:16:22.445018562","0","-5.666609","-50.549481","8680.0","0.0"
"2023-01-08T20:16:22.480339289","1","-5.744843","-50.522484","-4431.0","6718.0"
"2023-01-08T20:16:26.822511803","1","-5.879352","-50.686865","4382.0","3022.0"
"2023-01-08T20:16:26.829919775","1","-5.887686","-50.588563","5197.0","15623.0"
"2023-01-08T20:16:28.460294793","0","-5.89211","-50.619507","-21536.0","0.0"
"2023-01-08T20:16:29.019194167","1","-5.90974","-50.6042","6170.0","19453.0"
"2023-01-08T20:16:32.514362256","1","-5.848116","-50.960905","-7685.0","11183.0"
"2023-01-08T20:16:32.663221534","1","-5.856591","-50.938348","5985.0","4148.0"
"2023-01-08T20:16:33.297828224","0","-5.794136","-50.636104","-13932.0","0.0"
"2023-01-08T20:16:39.779972172","1","-5.872575","-50.622662","-5382.0","12699.0"
"2023-01-08T20:16:40.057314339","0","-5.808904","-50.514608","-7637.0","0.0"
"2023-01-08T20:16:40.292828445","1","-5.776303","-50.542752","5551.0","5562.0"
"2023-01-08T20:16:43.113490306","1","-5.869563","-50.626862","-2384.0","6723.0"
"2023-01-08T20:16:47.607935946","1","-5.766226","-50.615619","-7098.0","11098.0"
"2023-01-08T20:16:48.176962804","1","-5.741783","-50.558085","7262.0","16986.0"
"2023-01-08T20:16:54.331543581","0","-5.759989","-50.589043","-9720.0","0.0"
"2023-01-08T20:16:57.477235547","1","-5.690585","-50.718537","-4929.0","13708.0"
"2023-01-08T20:16:59.560022331","1","-5.867904","-50.609192","3939.0","18786.0"
"2023-01-08T20:16:59.571411938","1","-5.880928","-50.612176","-8535.0","18419.0"
"2023-01-08T20:17:00.126508549","1","-5.813214","-50.541862","9474.0","19912.0"
"2023-01-08T20:17:00.155051905","1","-5.808279","-50.538126","-6035.0","11008.0"
"2023-01-08T20:17:00.201019420","1","-5.741567","-50.571806","11090.0","6691.0"
"2023-01-08T20:17:00.925362235","0","-5.839136","-50.875339","-5325.0","0.0"
"2023-01-08T20:17:00.948027876","0","-5.843819","-50.872733","-6723.0","0.0"
"2023-01-08T20:17:02.109292129","1","-5.708975","-50.762023","6524.0","10452.0"
"2023-01-08T20:17:07.216967070","1","-5.86701","-50.603759","-8291.0","19181.0"
"2023-01-08T20:17:13.365484176","0","-5.829992","-51.077509","-13537.0","0.0"
"2023-01-08T20:17:14.256533054","1","-5.828558","-50.524922","4646.0","18826.0"
"2023-01-08T20:17:17.531233033","0","-5.848096","-50.59364","-6441.0","0.0"
"2023-01-08T20:17:19.130706848","1","-5.755509","-50.616895","-7262.0","3338.0"
"2023-01-08T20:17:20.593927393","1","-5.703552","-50.714705","-5792.0","3990.0"
"2023-01-08T20:17:20.729031857","0","-5.740328","-50.783754","-8961.0","0.0"
"2023-01-08T20:17:25.852557356","1","-5.872473","-50.612245","7050.0","19531.0"
"2023-01-08T20:17:26.308579601","1","-5.875624","-50.620576","-7670.0","15384.0"
"2023-01-08T20:17:26.400933435","1","-5.805186","-50.652777","7028.0","17815.0"
"2023-01-08T20:17:26.419569996","1","-5.878021","-50.62936","6360.0","11259.0"
"2023-01-08T20:17:27.116777874","1","-5.84389","-50.956077","5781.0","11454.0"
"2023-01-08T20:17:34.693393713","1","-5.713411","-50.57571","23817.0","3238.0"
"2023-01-08T20:17:36.897841297","1","-5.873931","-50.616818","-4282.0","13070.0"
"2023-01-08T20:17:38.876249607","1","-5.73452","-50.571793","7077.0","18454.0"
"2023-01-08T20:17:38.893789824","1","-5.777783","-50.596062","6504.0","11667.0"
"2023-01-08T20:17:39.039630516","0","-5.720138","-50.622798","-7391.0","0.0"
"2023-01-08T20:17:42.553490377","1","-5.76579","-50.867656","5459.0","19665.0"
"2023-01-08T20:17:42.554675212","1","-5.761092","-50.816255","-7403.0","19776.0"
"2023-01-08T20:17:49.122683130","0","-5.865343","-50.619643","-6082.0","0.0"
"2023-01-08T20:17:50.952713543","1","-5.690508","-50.577502","9429.0","5762.0"
"2023-01-08T20:17:51.286387153","1","-5.82498","-50.546052","-8792.0","15353.0"
"2023-01-08T20:17:55.644892000","40","-5.881","-50.6194","-8611.0","0.0"
"2023-01-08T20:17:55.800569419","1","-5.836772","-50.594561","4616.0","19999.0"
"2023-01-08T20:18:00.182781154","1","-5.772645","-50.653599","8082.0","5484.0"
"2023-01-08T20:18:00.248732709","1","-5.829861","-50.630417","-7351.0","18584.0"
"2023-01-08T20:18:08.113762629","1","-5.714589","-50.641642","-7855.0","10108.0"
"2023-01-08T20:18:13.189182402","1","-5.896381","-50.576381","5574.0","18300.0"
"2023-01-08T20:18:17.669412655","1","-5.842485","-50.689758","-7586.0","17186.0"
"2023-01-08T20:18:19.424542187","1","-5.606478","-50.712112","3881.0","6035.0"
"2023-01-08T20:18:19.432204251","1","-5.722305","-50.732213","4564.0","19804.0"
"2023-01-08T20:18:19.469660342","1","-5.640174","-50.789031","16892.0","9410.0"
"2023-01-08T20:18:19.556164573","1","-5.64137","-50.762487","-9972.0","5534.0"
"2023-01-08T20:18:19.797958849","0","-5.873424","-50.578828","-4282.0","0.0"
"2023-01-08T20:18:24.753024261","0","-5.852692","-50.551927","18834.0","0.0"
"2023-01-08T20:18:26.090529043","1","-5.753073","-50.698915","-11482.0","15578.0"
"2023-01-08T20:18:26.973151614","1","-5.693298","-50.463838","3877.0","5689.0"
"2023-01-08T20:18:28.754869164","1","-5.700477","-50.380905","3142.0","14897.0"
"2023-01-08T20:18:33.327801123","0","-5.843717","-50.62426","-8161.0","0.0"
"2023-01-08T20:18:39.956592247","1","-5.72778","-50.660762","-7305.0","12921.0"
"2023-01-08T20:18:43.899187735","1","-5.820102","-50.577751","-6693.0","11185.0"
"2023-01-08T20:18:43.934690780","1","-5.826464","-50.575503","-7784.0","13229.0"
"2023-01-08T20:18:43.947601919","1","-5.835618","-50.602173","-8893.0","16888.0"
"2023-01-08T20:18:51.525293316","1","-5.813379","-51.020745","-6496.0","16650.0"
"2023-01-08T20:18:51.737492785","1","-5.749518","-50.581132","-6120.0","16551.0"
"2023-01-08T20:18:54.042743700","1","-5.782897","-50.781973","-4332.0","19973.0"
"2023-01-08T20:18:54.147205210","1","-5.828563","-50.819455","-5056.0","16461.0"
"2023-01-08T20:18:54.233968397","1","-5.770595","-50.827032","-7273.0","9722.0"
"2023-01-08T20:18:54.901396735","1","-5.8632","-50.637298","9802.0","7638.0"
"2023-01-08T20:18:54.915213744","1","-5.896402","-50.621718","10694.0","14125.0"
"2023-01-08T20:19:00.637074568","1","-5.75062","-50.662497","10494.0","3002.0"
"2023-01-08T20:19:03.871131386","1","-5.899392","-50.639965","7015.0","5070.0"
"2023-01-08T20:19:03.892896633","1","-5.896832","-50.641864","7895.0","3146.0"
"2023-01-08T20:19:08.175219700","1","-5.864598","-50.454185","9105.0","4437.0"
"2023-01-08T20:19:11.362765097","1","-5.804899","-50.750889","-6280.0","16037.0"
"2023-01-08T20:19:11.376824606","0","-5.877783","-50.692331","-59509.0","0.0"
"2023-01-08T20:19:14.069090299","1","-5.880548","-50.594798","-6675.0","18543.0"
"2023-01-08T20:19:18.959682134","1","-5.854328","-50.61306","7529.0","14870.0"
"2023-01-08T20:19:18.989532941","1","-5.788895","-50.600953","7336.0","7166.0"
"2023-01-08T20:19:24.727385032","1","-5.899304","-50.639534","4107.0","15098.0"
"2023-01-08T20:19:24.741772603","1","-5.892959","-50.633383","-5382.0","6918.0"
"2023-01-08T20:19:24.817008786","1","-5.896813","-50.638312","-3744.0","11354.0"
"2023-01-08T20:19:25.016275281","1","-5.8029","-50.636956","5965.0","19419.0"
"2023-01-08T20:19:25.096224179","1","-5.866059","-50.555561","-6056.0","7810.0"
"2023-01-08T20:19:31.376720071","0","-5.876496","-50.620974","-12398.0","0.0"
"2023-01-08T20:19:34.944980281","0","-5.783058","-50.695657","-11832.0","0.0"
"2023-01-08T20:19:34.945776196","0","-5.819277","-50.606384","-6317.0","0.0"
"2023-01-08T20:19:35.109910483","0","-5.883443","-50.574478","-8580.0","0.0"
"2023-01-08T20:19:35.230107187","0","-5.906627","-50.617003","-20823.0","0.0"
"2023-01-08T20:19:35.341230762","1","-5.799596","-50.668568","-10656.0","17895.0"
"2023-01-08T20:19:35.343043701","1","-5.847499","-50.563486","4915.0","13347.0"
"2023-01-08T20:19:35.446112227","1","-5.806583","-50.679247","-10850.0","7546.0"
"2023-01-08T20:19:35.560240488","1","-5.73409","-50.671768","-8534.0","7663.0"
"2023-01-08T20:19:46.191593642","1","-5.834223","-50.592268","-7231.0","6446.0"
"2023-01-08T20:19:46.508605506","1","-5.888194","-50.552363","-5977.0","19191.0"
"2023-01-08T20:19:46.600880386","1","-5.888745","-50.56387","-8124.0","19031.0"
"2023-01-08T20:19:50.438924879","0","-5.788478","-50.562911","4707.0","0.0"
"2023-01-08T20:19:51.198225489","0","-5.828878","-51.035264","-22228.0","0.0"
"2023-01-08T20:19:51.333824190","1","-5.827702","-51.025219","-5874.0","3001.0"
"2023-01-08T20:19:52.970170368","0","-5.748903","-50.622882","7059.0","0.0"
"2023-01-08T20:20:04.880542699","1","-5.913656","-50.586916","6221.0","19056.0"
"2023-01-08T20:20:07.060570995","0","-5.881976","-50.488868","-16345.0","0.0"
"2023-01-08T20:20:07.338670000","40","-5.854","-50.4751","-14748.0","0.0"
"2023-01-08T20:20:12.227846803","1","-5.859636","-50.593685","9687.0","4542.0"
"2023-01-08T20:20:20.691944229","1","-5.850246","-50.636178","-5871.0","18381.0"
"2023-01-08T20:20:21.110723119","1","-5.743461","-50.665066","-7334.0","13934.0"
"2023-01-08T20:20:21.373764115","1","-5.65727","-50.701663","11259.0","15706.0"
"2023-01-08T20:20:24.375857931","1","-5.823073","-50.655708","18044.0","7690.0"
"2023-01-08T20:20:25.228980504","1","-5.864219","-50.557192","19485.0","13606.0"
"2023-01-08T20:20:25.578073744","1","-5.791748","-50.507104","-4155.0","14330.0"
"2023-01-08T20:20:29.716770338","1","-5.876364","-50.743308","-5308.0","13801.0"
"2023-01-08T20:20:30.434624827","1","-5.890482","-50.537216","8455.0","13697.0"
"2023-01-08T20:20:34.920249197","1","-5.795849","-50.798362","-12128.0","14460.0"
"2023-01-08T20:20:35.952798561","1","-5.819831","-50.549687","3835.0","16928.0"
"2023-01-08T20:20:41.232267028","1","-5.898665","-50.633573","-4019.0","19463.0"
"2023-01-08T20:20:58.343156593","1","-5.827822","-50.627519","-8130.0","3628.0"
"2023-01-08T20:20:58.383794135","1","-5.852048","-50.59595","-6130.0","15605.0"
"2023-01-08T20:21:07.866058000","40","-5.6059","-50.9357","-8609.0","0.0"
"2023-01-08T20:21:12.431567479","1","-5.883309","-50.604496","-4486.0","13832.0"
"2023-01-08T20:21:18.238569255","1","-5.909838","-50.566776","-5032.0","14839.0"
"2023-01-08T20:21:22.470155221","1","-5.848451","-50.583805","7755.0","6433.0"
"2023-01-08T20:21:24.232910134","1","-5.601964","-50.682681","-9639.0","7184.0"
"2023-01-08T20:21:24.618139000","40","-5.8182","-50.5884","-11029.0","0.0"
"2023-01-08T20:21:24.755149502","0","-5.872973","-50.620803","-22928.0","0.0"
"2023-01-08T20:21:25.577409450","0","-5.763564","-50.560499","8305.0","0.0"
"2023-01-08T20:21:25.681272941","1","-5.821168","-50.525157","-6753.0","17741.0"
"2023-01-08T20:21:28.556076130","1","-5.840508","-50.650799","8493.0","14978.0"
"2023-01-08T20:21:39.359617278","1","-5.862582","-50.606656","-8209.0","3490.0"
"2023-01-08T20:21:39.542776571","1","-5.830794","-50.645804","-7054.0","15048.0"
"2023-01-08T20:21:40.653259568","1","-5.708611","-50.561456","8591.0","7009.0"
"2023-01-08T20:21:40.763946000","40","-5.8144","-50.6798","-14969.0","0.0"
"2023-01-08T20:21:40.784402651","1","-5.775125","-50.648329","-4310.0","15188.0"
"2023-01-08T20:21:41.089932195","1","-5.705901","-50.583941","7781.0","17785.0"
"2023-01-08T20:21:49.114404097","0","-5.834996","-51.019211","-30744.0","0.0"
"2023-01-08T20:21:49.385734377","1","-5.690884","-50.803787","-3995.0","19947.0"
"2023-01-08T20:21:52.848938673","1","-5.912569","-50.727627","-10746.0","13778.0"
"2023-01-08T20:21:55.239288544","1","-5.930948","-50.743221","-7097.0","3411.0"
"2023-01-08T20:21:56.226583462","0","-5.748458","-50.662714","10008.0","0.0"
"2023-01-08T20:21:56.634162134","1","-5.857932","-50.729131","7464.0","16409.0"
"2023-01-08T20:21:58.269045071","1","-5.880734","-50.533557","5355.0","11540.0"
"2023-01-08T20:21:59.308131254","1","-5.854702","-50.657294","4878.0","16357.0"
"2023-01-08T20:22:00.099742793","1","-5.870068","-50.587128","-8772.0","3036.0"
"2023-01-08T20:22:02.961721474","1","-5.872894","-50.654048","-5655.0","9897.0"
"2023-01-08T20:22:06.522440033","1","-5.805525","-50.625058","4362.0","3072.0"
"2023-01-08T20:22:09.703996649","0","-5.78631","-50.621242","-8050.0","0.0"
"2023-01-08T20:22:11.039880574","1","-5.742004","-50.670033","-7243.0","17049.0"
"2023-01-08T20:22:15.151402848","1","-5.848984","-50.530912","-11685.0","16520.0"
"2023-01-08T20:22:19.269054521","1","-5.86531","-50.788827","-5976.0","16333.0"
"2023-01-08T20:22:24.078018970","1","-5.842423","-50.623855","-5495.0","12281.0"
"2023-01-08T20:22:24.409561604","1","-5.878894","-50.592663","5603.0","16692.0"
"2023-01-08T20:22:24.429275008","1","-5.800674","-50.594348","6084.0","4818.0"
"2023-01-08T20:22:24.495048895","1","-5.749629","-50.620341","5824.0","5472.0"
"2023-01-08T20:22:33.737749218","1","-5.733231","-50.6753","4974.0","14977.0"
"2023-01-08T20:22:33.738757414","1","-5.737593","-50.631227","9159.0","14192.0"
"2023-01-08T20:22:33.903384022","1","-5.704331","-50.607406","4167.0","3051.0"
"2023-01-08T20:22:37.609090119","0","-5.889646","-50.556396","-10890.0","0.0"
"2023-01-08T20:22:37.701053326","0","-5.797446","-50.509353","-6545.0","0.0"
"2023-01-08T20:22:46.082014722","1","-5.742507","-50.616632","7303.0","11701.0"
"2023-01-08T20:22:46.130231450","1","-5.830396","-50.581483","-5985.0","12238.0"
"2023-01-08T20:22:52.956991000","40","-5.7256","-50.3506","-12267.0","0.0"
"2023-01-08T20:22:52.973887393","1","-5.83607","-50.537453","9156.0","3290.0"
"2023-01-08T20:22:59.419231842","1","-5.725303","-50.595513","6453.0","14751.0"
"2023-01-08T20:23:00.161751256","0","-5.854826","-50.546598","6596.0","0.0"
"2023-01-08T20:23:00.209059596","1","-5.859027","-50.563279","6823.0","15643.0"
"2023-01-08T20:23:00.286919546","1","-5.853136","-50.57788","6374.0","19039.0"
"2023-01-08T20:23:00.314077173","1","-5.855929","-50.550398","7330.0","3134.0"
"2023-01-08T20:23:02.494299977","1","-5.781381","-50.678192","9752.0","18506.0"
"2023-01-08T20:23:02.565728163","1","-5.841576","-50.610417","-5884.0","13321.0"
"2023-01-08T20:23:10.155174788","1","-5.754049","-50.655125","-10747.0","3246.0"
"2023-01-08T20:23:10.259229819","1","-5.903885","-50.566923","6622.0","18299.0"
"2023-01-08T20:23:10.259868755","1","-5.882153","-50.524046","5673.0","3008.0"
"2023-01-08T20:23:10.261272551","1","-5.838253","-50.541243","-6914.0","17329.0"
"2023-01-08T20:23:15.367834235","1","-5.782609","-50.579831","5401.0","6140.0"
"2023-01-08T20:23:16.517215133","1","-5.897051","-50.656015","-9647.0","17845.0"
"2023-01-08T20:23:16.596749510","1","-5.846598","-50.620861","4883.0","12321.0"
"2023-01-08T20:23:26.653759855","1","-5.814716","-50.648944","-9328.0","15324.0"
"2023-01-08T20:23:27.766396536","1","-5.889467","-50.556114","-4964.0","4745.0"
"2023-01-08T20:23:27.902643650","1","-5.888858","-50.563927","-5306.0","14956.0"
"2023-01-08T20:23:36.625065408","1","-5.801978","-51.014775","8466.0","12980.0"
"2023-01-08T20:23:40.500480643","1","-5.782079","-50.634059","6614.0","19723.0"
"2023-01-08T20:23:40.531111252","1","-5.785779","-50.625014","6662.0","7929.0"
"2023-01-08T20:23:40.759638497","0","-5.844145","-50.629807","-11771.0","0.0"
"2023-01-08T20:23:40.770685839","0","-5.857378","-50.636455","-9212.0","0.0"
"2023-01-08T20:23:40.808080881","1","-5.876103","-50.651639","-8276.0","12595.0"
"2023-01-08T20:23:40.859683786","1","-5.849883","-50.637013","-9360.0","4226.0"
"2023-01-08T20:23:44.235246199","1","-5.879432","-50.484954","8315.0","10344.0"
"2023-01-08T20:23:45.563123859","1","-5.73968","-50.519705","4860.0","18527.0"
"2023-01-08T20:23:50.619298554","0","-5.820723","-50.566685","-16534.0","0.0"
"2023-01-08T20:23:56.252589280","1","-5.87867","-50.525927","-5885.0","3679.0"
"2023-01-08T20:23:56.314676338","1","-5.878213","-50.527236","6389.0","10711.0"
"2023-01-08T20:23:57.522788537","1","-5.712759","-50.649584","15604.0","15962.0"
"2023-01-08T20:23:57.770392305","1","-5.675514","-50.682454","6843.0","4604.0"
"2023-01-08T20:23:59.358429332","0","-5.777743","-50.549518","-5798.0","0.0"
"2023-01-08T20:24:00.005064982","1","-5.867412","-50.592657","-7226.0","13897.0"
"2023-01-08T20:24:00.082268980","1","-5.87423","-50.586778","-5842.0","13328.0"
"2023-01-08T20:24:00.714491277","0","-5.930777","-50.743106","-9667.0","0.0"
"2023-01-08T20:24:00.814358154","1","-5.930833","-50.761707","-4576.0","8920.0"
"2023-01-08T20:24:04.701697720","1","-5.831043","-50.608178","-12113.0","6080.0"
"2023-01-08T20:24:16.051997421","1","-5.827646","-50.556943","6806.0","16795.0"
"2023-01-08T20:24:23.435815176","1","-5.875775","-50.506099","-6025.0","16651.0"
"2023-01-08T20:24:24.661680067","0","-5.789489","-51.068597","-34501.0","0.0"
"2023-01-08T20:24:24.935874920","0","-5.796788","-51.072416","-21604.0","0.0"
"2023-01-08T20:24:27.387282089","1","-5.707319","-50.534167","4443.0","14284.0"
"2023-01-08T20:24:33.788370053","1","-5.818128","-50.703253","-8375.0","16969.0"
"2023-01-08T20:24:34.844457396","1","-5.929135","-50.761788","7817.0","14260.0"
"2023-01-08T20:24:34.862770478","1","-5.930794","-50.764259","-6142.0","16278.0"
"2023-01-08T20:24:37.045576881","1","-5.8034","-50.409022","6176.0","6236.0"
"2023-01-08T20:24:38.371782649","1","-5.891297","-50.587302","4488.0","15576.0"
"2023-01-08T20:24:38.590141900","1","-5.897707","-50.593025","7139.0","10160.0"
"2023-01-08T20:24:38.594375233","1","-5.768442","-50.747385","-7735.0","14996.0"
"2023-01-08T20:24:38.639205534","1","-5.813507","-50.580809","7419.0","13430.0"
"2023-01-08T20:24:38.921372083","0","-5.769293","-50.753763","4976.0","0.0"
"2023-01-08T20:24:39.163650546","1","-5.69246","-50.815769","3981.0","16470.0"
"2023-01-08T20:24:40.155379588","0","-5.798652","-50.622622","-6927.0","0.0"
"2023-01-08T20:24:44.563635889","1","-5.85725","-50.611954","-7005.0","3220.0"
"2023-01-08T20:24:47.043829431","1","-5.875657","-50.580007","-10231.0","5874.0"
"2023-01-08T20:24:47.044624026","1","-5.78975","-50.539914","10486.0","3042.0"
"2023-01-08T20:24:51.368338858","1","-5.86342","-50.518387","-5083.0","15740.0"
"2023-01-08T20:24:57.003006779","0","-5.886813","-50.720867","4787.0","0.0"
"2023-01-08T20:24:59.048240257","0","-5.839464","-50.716847","-11970.0","0.0"
"2023-01-08T20:24:59.118715268","0","-5.922062","-50.769026","-20044.0","0.0"
"2023-01-08T20:25:02.965319964","1","-5.78065","-50.831251","-3790.0","19946.0"
"2023-01-08T20:25:04.483006987","1","-5.873921","-50.477669","-7685.0","3285.0"
"2023-01-08T20:25:05.070665560","1","-5.766276","-50.637967","-3927.0","11374.0"
"2023-01-08T20:25:06.208144523","1","-5.858313","-50.563732","8498.0","18540.0"
"2023-01-08T20:25:07.525480899","1","-5.885911","-50.603111","4572.0","3005.0"
"2023-01-08T20:25:11.053055384","0","-5.697375","-50.518894","7141.0","0.0"
"2023-01-08T20:25:14.947962151","1","-5.859187","-50.519914","15695.0","4803.0"
"2023-01-08T20:25:16.700560282","1","-5.78486","-50.600085","5599.0","16936.0"
"2023-01-08T20:25:18.233959214","0","-5.818764","-50.587091","17169.0","0.0"
"2023-01-08T20:25:22.951802447","1","-5.836855","-50.975447","13370.0","10223.0"
"2023-01-08T20:25:23.812746502","1","-5.883612","-50.543784","-5666.0","15364.0"
"2023-01-08T20:25:24.086044024","1","-5.904127","-50.568821","-5919.0","14033.0"
"2023-01-08T20:25:24.139709849","0","-5.941503","-50.763127","9630.0","0.0"
"2023-01-08T20:25:24.276440725","1","-5.929532","-50.762293","-11765.0","12876.0"
"2023-01-08T20:25:24.332566310","1","-5.931261","-50.764628","-7562.0","18356.0"
"2023-01-08T20:25:24.753991079","1","-5.684381","-50.796116","7904.0","3103.0"
"2023-01-08T20:25:28.383680671","1","-5.921244","-50.766666","-5444.0","15066.0"
"2023-01-08T20:25:31.176741000","40","-5.7258","-50.4342","6321.0","0.0"
"2023-01-08T20:25:36.988079134","0","-5.915526","-50.764549","-11821.0","0.0"
"2023-01-08T20:25:37.015680065","1","-5.874355","-50.60672","-6924.0","15973.0"
"2023-01-08T20:25:37.025540597","1","-5.916949","-50.772906","4307.0","15407.0"
"2023-01-08T20:25:37.171278428","1","-5.803487","-50.618734","8739.0","16656.0"
"2023-01-08T20:25:37.322231018","1","-5.755346","-50.621637","-4684.0","11988.0"
"2023-01-08T20:25:40.979966005","1","-5.67771","-50.595381","-7634.0","17865.0"
"2023-01-08T20:25:44.897439553","1","-5.957738","-50.782818","5464.0","9010.0"
"2023-01-08T20:25:48.651600000","40","-6.014","-51.1254","9420.0","0.0"
"2023-01-08T20:25:53.239683587","1","-5.832421","-50.516615","6795.0","5391.0"
"2023-01-08T20:25:57.127186709","1","-5.846372","-50.666631","-9673.0","14225.0"
"2023-01-08T20:26:02.338811260","1","-5.743155","-50.60293","5490.0","17086.0"
"2023-01-08T20:26:02.419072179","1","-5.832384","-50.697988","-9152.0","15167.0"
"2023-01-08T20:26:04.612241962","1","-5.883842","-50.564891","-8116.0","5927.0"
"2023-01-08T20:26:04.635863618","0","-5.877574","-50.546906","-10815.0","0.0"
"2023-01-08T20:26:06.752272982","0","-5.924151","-50.750121","-17033.0","0.0"
"2023-01-08T20:26:06.791286317","0","-5.930233","-50.752508","8368.0","0.0"
"2023-01-08T20:26:06.866286026","0","-5.926593","-50.749096","-27595.0","0.0"
"2023-01-08T20:26:06.950006926","0","-5.927468","-50.751449","-16052.0","0.0"
"2023-01-08T20:26:07.156480060","1","-5.867933","-50.581734","-6294.0","18559.0"
"2023-01-08T20:26:09.014486005","0","-5.859566","-50.557421","-20436.0","0.0"
"2023-01-08T20:26:09.351656000","40","-5.7966","-50.5607","-10592.0","0.0"
"2023-01-08T20:26:11.687209830","1","-5.828249","-50.635418","5144.0","19665.0"
"2023-01-08T20:26:12.111891822","1","-5.794685","-50.619013","-5904.0","15175.0"
"2023-01-08T20:26:13.073094151","0","-5.906791","-50.76187","-15394.0","0.0"
"2023-01-08T20:26:13.113026909","1","-5.920673","-50.743629","-5371.0","17177.0"
"2023-01-08T20:26:13.132857425","1","-5.920743","-50.758027","-7448.0","14163.0"
"2023-01-08T20:26:13.191323812","1","-5.920824","-50.752716","-5598.0","18882.0"
"2023-01-08T20:26:13.227301298","0","-5.920025","-50.7582","-5008.0","0.0"
"2023-01-08T20:26:13.299121456","1","-5.921303","-50.75691","-6663.0","18237.0"
"2023-01-08T20:26:20.199449376","1","-5.821547","-50.791643","-10229.0","7234.0"
"2023-01-08T20:26:21.398610550","0","-5.877625","-50.627305","-13829.0","0.0"
"2023-01-08T20:26:21.499255308","0","-5.892609","-50.579989","7343.0","0.0"
"2023-01-08T20:26:26.699291922","1","-5.83777","-50.533855","8684.0","3705.0"
"2023-01-08T20:26:28.457509647","1","-5.901586","-50.648319","-7821.0","15593.0"
"2023-01-08T20:26:28.586111004","1","-5.875047","-50.589771","3771.0","19687.0"
"2023-01-08T20:26:28.726010572","1","-5.799755","-50.499058","4233.0","15356.0"
"2023-01-08T20:26:29.629943490","0","-5.793575","-50.850225","16011.0","0.0"
"2023-01-08T20:26:31.959264133","1","-5.839924","-50.609972","12577.0","4009.0"
"2023-01-08T20:26:32.035686294","0","-5.89718","-50.562039","-5595.0","0.0"
"2023-01-08T20:26:37.281579316","1","-5.740596","-50.525156","8169.0","6160.0"
"2023-01-08T20:26:40.764666964","1","-5.880128","-50.545081","-3000.0","16845.0"
"2023-01-08T20:26:41.303740828","1","-5.787194","-50.638206","5673.0","15149.0"
"2023-01-08T20:26:43.115867397","0","-5.834025","-50.573244","23182.0","0.0"
"2023-01-08T20:26:45.100941000","40","-5.8674","-50.5256","-9708.0","0.0"
"2023-01-08T20:26:57.143430258","1","-5.795272","-50.533783","6107.0","12734.0"
"2023-01-08T20:27:02.084625602","1","-5.77422","-50.747097","6314.0","7600.0"
"2023-01-08T20:27:02.179055395","1","-5.899372","-50.739118","3311.0","10661.0"
"2023-01-08T20:27:02.516670866","1","-5.860179","-50.51346","6970.0","3504.0"
"2023-01-08T20:27:04.518254641","1","-5.749123","-50.745725","5567.0","17499.0"
"2023-01-08T20:27:17.271025063","1","-5.882028","-50.580453","17957.0","12314.0"
"2023-01-08T20:27:17.329055223","0","-5.812324","-50.516217","7262.0","0.0"
"2023-01-08T20:27:18.139277386","1","-5.885615","-50.542442","-7312.0","13971.0"
"2023-01-08T20:27:18.504224329","1","-5.868602","-50.555456","-7596.0","9339.0"
"2023-01-08T20:27:18.529545851","1","-5.869094","-50.545874","-5829.0","10033.0"
"2023-01-08T20:27:24.664360801","1","-5.833815","-50.581792","12251.0","5408.0"
"2023-01-08T20:27:24.715098326","1","-5.884265","-50.54723","-4944.0","19208.0"
"2023-01-08T20:27:25.824614622","1","-5.762814","-50.77482","9663.0","18635.0"
"2023-01-08T20:27:26.889186086","0","-5.798931","-50.652747","7184.0","0.0"
"2023-01-08T20:27:28.837166323","0","-5.876395","-50.540824","13197.0","0.0"
"2023-01-08T20:27:28.936871177","1","-5.862097","-50.553018","13471.0","5317.0"
"2023-01-08T20:27:30.518772025","0","-5.836308","-50.610367","-9101.0","0.0"
"2023-01-08T20:27:30.569695832","1","-5.889949","-50.560959","-5623.0","15031.0"
"2023-01-08T20:27:33.415660161","1","-5.893462","-50.579836","7130.0","12760.0"
"2023-01-08T20:27:34.058851918","1","-5.809759","-50.946897","-7313.0","3097.0"
"2023-01-08T20:27:35.644317061","0","-5.884461","-50.542825","4463.0","0.0"
