"time_utc","type","latitude","longitude","peak_current","ic_height","number_of_sensors"
"2023-02-01T04:50:26.411854565","1","-5.421936","-49.056933","5057.0","7824.0","8"
"2023-02-01T04:50:55.961244449","0","-5.136026","-49.072191","39533.0","0.0","8"
"2023-02-01T04:50:55.998461647","1","-5.292677","-49.031379","-11129.0","7672.0","9"
"2023-02-01T04:50:56.717637593","1","-5.295744","-49.03481","-6113.0","3000.0","10"
"2023-02-01T04:51:52.799106788","1","-5.37016","-49.153186","-5700.0","4766.0","12"
"2023-02-01T04:51:52.829013408","1","-5.297976","-49.099979","3023.0","3856.0","5"
"2023-02-01T04:51:52.888963956","1","-5.353674","-49.056925","-3309.0","14658.0","5"
"2023-02-01T04:51:53.058361248","0","-5.371944","-49.178156","-15782.0","0.0","16"
"2023-02-01T04:51:56.761396218","0","-5.788634","-48.849749","-8215.0","0.0","16"
"2023-02-01T04:52:10.383935648","1","-5.861415","-48.811849","-18917.0","5233.0","8"
"2023-02-01T04:52:10.395883662","0","-5.830658","-48.824023","-45327.0","0.0","15"
"2023-02-01T04:52:15.994154379","0","-5.892351","-48.786867","9278.0","0.0","10"
"2023-02-01T04:52:16.006680453","1","-5.89303","-48.797557","-27270.0","4202.0","19"
"2023-02-01T04:52:16.057685344","0","-5.863229","-48.812793","-15999.0","0.0","25"
"2023-02-01T04:52:16.109635380","0","-5.938705","-48.84453","-7988.0","0.0","15"
"2023-02-01T04:52:53.858019397","1","-5.545442","-49.243308","-13692.0","7721.0","22"
"2023-02-01T04:52:53.858763306","0","-5.544404","-49.225298","-7510.0","0.0","13"
"2023-02-01T04:52:57.880758047","1","-5.251893","-49.065083","5075.0","9345.0","9"
"2023-02-01T04:52:57.883314053","1","-5.251529","-49.072785","6952.0","10218.0","10"
"2023-02-01T04:52:59.387652831","0","-5.7543","-48.849675","-12901.0","0.0","15"
"2023-02-01T04:52:59.455448907","0","-5.755911","-48.851763","-6475.0","0.0","10"
"2023-02-01T04:53:28.574189310","0","-5.831827","-48.908267","-5997.0","0.0","10"
"2023-02-01T04:53:28.657897484","0","-5.839669","-48.913934","-5480.0","0.0","8"
"2023-02-01T04:53:28.696904086","0","-5.843155","-48.914618","-4197.0","0.0","5"
"2023-02-01T04:53:28.799849245","0","-5.83312","-48.905464","-5420.0","0.0","10"
"2023-02-01T04:53:28.857250949","0","-5.831801","-48.909193","-6039.0","0.0","9"
"2023-02-01T04:53:30.364944936","1","-5.839609","-48.842514","-5781.0","4427.0","10"
"2023-02-01T04:53:31.940668020","0","-5.376477","-49.11725","-15857.0","0.0","9"
"2023-02-01T04:53:31.941259153","1","-5.355892","-49.136162","-16434.0","3079.0","20"
"2023-02-01T04:53:31.947368574","0","-5.381499","-49.133633","-6353.0","0.0","10"
"2023-02-01T04:53:32.039096289","1","-5.360271","-49.168302","3137.0","3006.0","5"
"2023-02-01T04:53:37.530622549","0","-5.126411","-49.078288","28340.0","0.0","8"
"2023-02-01T04:53:38.163054870","1","-5.88328","-48.985412","5681.0","3784.0","10"
"2023-02-01T04:53:38.702333541","1","-5.718138","-48.935537","6357.0","14469.0","13"
"2023-02-01T04:54:31.240688486","1","-5.84864","-48.96681","-20901.0","6309.0","16"
"2023-02-01T04:54:31.290218682","0","-5.907871","-48.908337","-7244.0","0.0","13"
"2023-02-01T04:54:35.858163513","0","-5.322436","-49.223886","-34667.0","0.0","14"
"2023-02-01T04:54:36.202419286","0","-5.321644","-49.22579","-23393.0","0.0","15"
"2023-02-01T04:54:41.203974936","0","-5.877134","-48.882648","-5793.0","0.0","13"
"2023-02-01T04:55:31.112284000","40","-5.4523","-49.0668","27555.0","0.0","4"
"2023-02-01T04:55:46.041234983","1","-5.948124","-48.873201","14272.0","5902.0","9"
"2023-02-01T04:55:55.703396311","1","-5.368467","-49.174501","-7837.0","7425.0","12"
"2023-02-01T04:55:55.892122441","0","-5.354776","-49.258063","-14697.0","0.0","17"
"2023-02-01T04:55:56.028395515","0","-5.375365","-49.117247","-6674.0","0.0","11"
"2023-02-01T04:55:56.032519020","1","-5.303948","-49.222761","14894.0","3000.0","11"
"2023-02-01T04:56:34.449586363","0","-5.354401","-49.067507","-17353.0","0.0","17"
"2023-02-01T04:56:35.148643438","1","-5.895452","-48.881702","-10566.0","4514.0","17"
"2023-02-01T04:56:37.492079865","1","-5.368101","-49.1783","14794.0","12900.0","17"
"2023-02-01T04:56:47.634410217","0","-5.814837","-48.873358","-9311.0","0.0","12"
"2023-02-01T04:57:02.788748482","0","-5.822358","-48.799251","-14040.0","0.0","14"
"2023-02-01T04:57:05.669769580","1","-5.707145","-48.904476","-9763.0","3002.0","12"
"2023-02-01T04:57:09.738902467","0","-5.357697","-49.159791","-11622.0","0.0","12"
"2023-02-01T04:57:09.787613233","0","-5.364021","-49.162828","-19897.0","0.0","18"
"2023-02-01T04:57:11.126141661","1","-5.253167","-49.294207","-12916.0","3000.0","10"
"2023-02-01T04:57:32.095093421","1","-5.37018","-49.135248","-5915.0","4439.0","6"
"2023-02-01T04:57:35.592077514","1","-5.258684","-49.073952","3569.0","5918.0","5"
"2023-02-01T04:58:03.409782285","0","-5.362804","-49.161295","-89833.0","0.0","20"
"2023-02-01T04:58:03.503836979","0","-5.375812","-49.132498","-11558.0","0.0","18"
"2023-02-01T04:58:03.513127553","1","-5.375002","-49.134827","-7210.0","3059.0","14"
"2023-02-01T04:58:03.524351489","0","-5.378518","-49.134981","-9473.0","0.0","14"
"2023-02-01T04:58:03.527722973","0","-5.355882","-49.148112","-11851.0","0.0","13"
"2023-02-01T04:58:03.538265691","0","-5.379323","-49.134332","-8105.0","0.0","7"
"2023-02-01T04:58:23.688112128","1","-5.837267","-48.802154","-7157.0","4706.0","11"
